"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"SYK",1451.75438312557,-2.01446362199075,0.0869606267294969,-23.1652380824832,1.02082817116852e-118,1.76882658164264e-116,"Signifikan","Turun"
"PSMB8",1405.73611730778,-1.99636481665701,0.0862111320714066,-23.1566941378692,1.24466668782335e-118,2.1342144112771e-116,"Signifikan","Turun"
"FDFT1",23451.4050869881,-1.11199101931982,0.048080576683649,-23.1276556152037,2.44032807815715e-118,4.14126190665411e-116,"Signifikan","Turun"
"CD6",656.49022493135,-3.48709810646582,0.151354295939041,-23.039307109395,1.88278413115103e-117,3.1625009778446e-115,"Signifikan","Turun"
"UBE2J1",1957.29624456741,-1.67397170538202,0.0728015470722213,-22.9936281947606,5.39836462181792e-117,8.9760080848227e-115,"Signifikan","Turun"
"FERMT3",2102.46350046725,-1.75030283663155,0.0761227711622399,-22.9931571053968,5.45726863099543e-117,8.98320989348157e-115,"Signifikan","Turun"
"CLPP",2400.47241928804,-1.5511713498323,0.0676946527230066,-22.914237497892,3.35108906054641e-116,5.46161158669846e-114,"Signifikan","Turun"
"SPTAN1",12722.6641130253,1.14240950164585,0.0500312923296735,22.8338995146901,2.11246542864307e-115,3.4091464138131e-113,"Signifikan","Naik"
"UBE2E1",2056.55770783634,-1.84160730466189,0.0807137475668645,-22.8165258109999,3.14298336469153e-115,5.02297564720265e-113,"Signifikan","Turun"
"GAPDH",90258.9317631926,1.24610096340848,0.0548755159395155,22.7077767210781,3.75357972062442e-114,5.9411226712691e-112,"Signifikan","Naik"
"ANP32B",9535.27898834122,-1.09516115962956,0.0482378880458224,-22.703339718962,4.15224541028834e-114,6.50953444750061e-112,"Signifikan","Turun"
"SLFN5",2465.9570327398,1.49431010086023,0.0661577683731993,22.5870693284385,5.80747306304513e-113,9.01856736705527e-111,"Signifikan","Naik"
"LCP2",880.83059869983,-2.45530529983604,0.108729179317358,-22.5818433952262,6.53649379345312e-113,1.00558153583207e-110,"Signifikan","Turun"
"NRROS",696.264380954983,-2.99255324118438,0.133210456535357,-22.4648523773364,9.16158455780571e-112,1.39637817968555e-109,"Signifikan","Turun"
"MSMO1",5665.43798120356,-1.60480793048822,0.0714912980340463,-22.4475981639606,1.35075526440377e-111,2.03988829425234e-109,"Signifikan","Turun"
"CD96",520.753270997733,-4.28565341051946,0.191179575147153,-22.4168999602638,2.69300249941989e-111,4.02995583117735e-109,"Signifikan","Turun"
"KCNA3",761.85271965525,-2.74212313112945,0.122575693799289,-22.3708554782445,7.56717067254699e-111,1.12219095892609e-108,"Signifikan","Turun"
"SEPT5",861.845955453738,-2.368979658345,0.106274487094263,-22.2911417699318,4.50359664620396e-110,6.61908074938959e-108,"Signifikan","Turun"
"RAB33A",1097.24546772147,-2.38328023305619,0.107117538680425,-22.2492064550369,1.14805994320483e-109,1.67240838275175e-107,"Signifikan","Turun"
"MID1IP1",3457.25565715044,-1.49006573967262,0.067170607030726,-22.1833001894864,4.97894729751373e-109,7.18933784775207e-107,"Signifikan","Turun"
"COMT",1060.75324087955,-2.18114522815572,0.0984679452596317,-22.150814891127,1.0244915484666e-108,1.46644829385293e-106,"Signifikan","Turun"
"DTX3L",652.420250927112,-3.1792640964749,0.143538686007176,-22.1491793251887,1.06236522054254e-108,1.50755119787507e-106,"Signifikan","Turun"
"SLC7A1",4104.58127541738,-1.36247706330052,0.0615519416632294,-22.1354034736236,1.44216624621693e-108,2.02901697256213e-106,"Signifikan","Turun"
"HDGF",8745.2844690079,-1.1559491420145,0.0523265023314115,-22.0910836862985,3.85047562074251e-108,5.37141349093581e-106,"Signifikan","Turun"
"PHF2",1303.75532798063,-1.92531817559131,0.0872339228314616,-22.0707508397975,6.03805339384861e-108,8.35230226186067e-106,"Signifikan","Turun"
"SLC7A5",6310.84772984396,-1.3359200818584,0.0606640639640835,-22.0216054540846,1.78815548388093e-107,2.45290228501366e-105,"Signifikan","Turun"
"ZBED1",803.22285962746,-2.41882683805127,0.10987869257332,-22.0136113872782,2.1330576326433e-107,2.9018398091687e-105,"Signifikan","Turun"
"RCSD1",2023.57368521401,-1.80845565201261,0.0825068755410774,-21.9188478554401,1.71749224300654e-106,2.31734752558448e-104,"Signifikan","Turun"
"ARHGDIB",17297.0620447333,-0.987373911250447,0.0450516536120416,-21.9164854580729,1.8089576720363e-106,2.42091481621053e-104,"Tidak Signfikan","Tidak Signifikan"
"YBX3",3388.15465123701,-1.33226551895658,0.0608379103971436,-21.8986074679372,2.6784182278232e-106,3.55560019743529e-104,"Signifikan","Turun"
"LRMP",762.202765424084,-2.73381434289632,0.124920094530442,-21.8845042758922,3.64956795566256e-106,4.80604304945291e-104,"Signifikan","Turun"
"TUBB4B",10669.418911895,1.15451906790939,0.0528491047920431,21.8455747254816,8.56409125131857e-106,1.1188373499044e-103,"Signifikan","Naik"
"CD1C",490.820703760572,-4.49064262338479,0.205626733127235,-21.838807411321,9.93138095126819e-106,1.28724773101438e-103,"Signifikan","Turun"
"ADCY7",498.238263808867,-3.21013435291005,0.147413480244694,-21.7763962127581,3.88453390173583e-105,4.9955712934745e-103,"Signifikan","Turun"
"PARP14",480.321654145797,-3.82825633101827,0.175872407043656,-21.7672368017799,4.743802179247e-105,6.053312222681e-103,"Signifikan","Turun"
"CPNE7",449.906776093232,-4.45523547867438,0.205082393282026,-21.7241246670435,1.21376955298287e-104,1.53691235474238e-102,"Signifikan","Turun"
"MRPL23",1414.33897201617,-1.78157999681468,0.0822224521151853,-21.6678042430414,4.12985273310993e-104,5.18942792669638e-102,"Signifikan","Turun"
"PPP2R4",2766.05600083657,-1.55032233711039,0.0715576216109971,-21.665369840522,4.35401682192456e-104,5.42965688679547e-102,"Signifikan","Turun"
"DENND1C",733.249518349081,-2.56457162625167,0.11890313065564,-21.5685794992145,3.5441085122368e-103,4.38643385112256e-101,"Signifikan","Turun"
"GIMAP4",748.21017046735,-2.97104922702461,0.138256136978566,-21.4894563955972,1.95385388556412e-102,2.40017826942321e-100,"Signifikan","Turun"
"PTPRU",3021.29843958714,-1.36194231768502,0.0635245631092395,-21.4396172287398,5.70812366948427e-102,6.96010546099115e-100,"Signifikan","Turun"
"SORBS3",625.180209244263,-2.86144477857892,0.133656814232733,-21.4088955733777,1.10397983127938e-101,1.33622147078602e-99,"Signifikan","Turun"
"RASGRP2",491.911620929941,-3.61283312470795,0.16958054719679,-21.3045256925338,1.03066036152976e-100,1.23837227818551e-98,"Signifikan","Turun"
"CD48",803.475355509949,-2.52984181833198,0.118834220583095,-21.2888325090076,1.44072446542567e-100,1.71853372647622e-98,"Signifikan","Turun"
"OGDH",4300.04399345799,1.22961442406343,0.0580285453828157,21.189819871438,1.18549928904937e-99,1.40392113647782e-97,"Signifikan","Naik"
"NELFCD",2685.02415342275,-1.35968468028673,0.0643246579205089,-21.13784548947,3.570073264353e-99,4.19764114317962e-97,"Signifikan","Turun"
"PHGDH",5527.19654777082,-1.18417343134292,0.0560324836139855,-21.133695224021,3.89814448938663e-99,4.55087634324775e-97,"Signifikan","Turun"
"SMO",433.230708974289,-4.0970232338532,0.194431432732612,-21.0718152732411,1.44292503186849e-98,1.67267527813994e-96,"Signifikan","Turun"
"DCTD",1556.90717236682,-1.71855406004362,0.0816622644061222,-21.0446535194876,2.55981499948338e-98,2.94665137807664e-96,"Signifikan","Turun"
"TMEM97",3992.57610969057,-1.47711113905992,0.0705696101102455,-20.9312639924231,2.78025589071616e-97,3.17818001507491e-95,"Signifikan","Turun"
"GIMAP2",647.92629262296,-2.68392761557346,0.128616178160245,-20.8677295031229,1.05213661717765e-96,1.19442902450767e-94,"Signifikan","Turun"
"ETV6",1340.27170001081,-1.83219629731089,0.0881027458353529,-20.7961316067824,4.69156703027914e-96,5.28958115653595e-94,"Signifikan","Turun"
"ARHGAP9",466.481288525035,-3.58276947340463,0.172766719954993,-20.737613553918,1.58601319272618e-95,1.77601109969154e-93,"Signifikan","Turun"
"ACTN4",5623.03381657108,1.10024288902056,0.0530954026213285,20.7219991694457,2.19384645632304e-95,2.4400612511847e-93,"Signifikan","Naik"
"RCBTB2",937.670031048609,-2.14783356218981,0.103898687781928,-20.6723839159343,6.14070106846607e-95,6.7840322340953e-93,"Signifikan","Turun"
"ITFG3",1782.16709218385,1.50052615345464,0.072690185450094,20.6427613874344,1.1339540609932e-94,1.24440118653394e-92,"Signifikan","Naik"
"TRIM14",1512.14417198679,-1.76488439179835,0.0855301555520792,-20.6346449437206,1.3412674223845e-94,1.46215914171332e-92,"Signifikan","Turun"
"AGO4",817.966816662043,-2.16738896608121,0.105125403686345,-20.6171761541852,1.92469534640526e-94,2.0843690853406e-92,"Signifikan","Turun"
"MDFI",410.097696540686,-3.63717134918989,0.17714736082978,-20.5318969029678,1.11727112065977e-93,1.20205228216866e-91,"Signifikan","Turun"
"PTPN22",524.437642764183,-3.10528602134453,0.15155285310142,-20.4897892569957,2.65540140704815e-93,2.838348218274e-91,"Signifikan","Turun"
"RASGRP1",1227.15100837189,-1.92607229630428,0.094443646139933,-20.3938790487875,1.89507986851785e-92,2.01257482036596e-90,"Signifikan","Turun"
"RP11-445H22.3",449.020260971628,-3.26133190155029,0.160102539177382,-20.3702696928308,3.0698277798953e-92,3.23925865928567e-90,"Signifikan","Turun"
"CAPG",897.451820033308,-2.11342389303129,0.103923407775844,-20.3363605780693,6.13151851259389e-92,6.4287214162935e-90,"Signifikan","Turun"
"SPINT2",1769.47489847535,-1.61935260544627,0.0796678536459779,-20.3262988939332,7.52704379983518e-92,7.84194101196752e-90,"Signifikan","Turun"
"JAK1",3762.88050790086,1.2080294443534,0.0595042337788438,20.3015712939556,1.24538358951492e-91,1.28932448220158e-89,"Signifikan","Naik"
"TRAT1",405.243567717406,-4.93510750322559,0.243136529117761,-20.2976801599208,1.34800121902814e-91,1.38684050415139e-89,"Signifikan","Turun"
"DHCR24",6297.54351452817,-1.19779253602197,0.0591890835693574,-20.2367136605249,4.65171808667665e-91,4.75602058539033e-89,"Signifikan","Turun"
"GLB1L3",1422.62646992632,-1.74012660508781,0.0860139931552362,-20.2307385258496,5.25105889814462e-91,5.33565929150362e-89,"Signifikan","Turun"
"CD40LG",468.769284981581,-4.31364398991049,0.213511041282293,-20.2033766685031,9.14267359819642e-91,9.23297853373689e-89,"Signifikan","Turun"
"DLG3",666.754937868495,-2.52799709176522,0.125137804036166,-20.2017057214349,9.45735310428409e-91,9.49252984448905e-89,"Signifikan","Turun"
"USP24",2761.42121738666,-1.42280732014288,0.0706740882857926,-20.1319515349008,3.87432027710357e-90,3.86516279281223e-88,"Signifikan","Turun"
"IRF7",347.542593733705,3.18527389256299,0.158237633996422,20.1296860431761,4.05555857690462e-90,4.02159938159198e-88,"Signifikan","Naik"
