"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"HHLA2",7.65602265623364,-1.02683514166524,0.854602305392417,-1.20153565604266,0.229543483887304,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-1M18.1",3.94973620971316,0.212926923378724,1.21826844622053,0.174778329061459,0.861253817122561,NA,"Tidak Signfikan","Tidak Signifikan"
"CACNG8",8.26086656938387,0.639365033902837,0.792527538350766,0.806741725635607,0.419815299174525,NA,"Tidak Signfikan","Tidak Signifikan"
"LRRC66",5.08169300494072,-1.03035071767283,1.9896096863676,-0.517865752631074,0.604551938167548,NA,"Tidak Signfikan","Tidak Signifikan"
"B3GALT1",7.24196815195431,-0.0287176251507612,1.17365607967679,-0.0244685182039611,0.980478895026969,NA,"Tidak Signfikan","Tidak Signifikan"
"SDC1",10.8472052185285,0.0406385922619738,0.765889503001007,0.0530606466112127,0.957683586712646,NA,"Tidak Signfikan","Tidak Signifikan"
"ZBED2",2.66847697529587,-2.818792763826,1.67629997918713,-1.68155628397304,0.0926549136723295,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-496H1.2",8.7010989767717,0.166601072729148,1.00160569937571,0.166333990344692,0.867894118186068,NA,"Tidak Signfikan","Tidak Signifikan"
"FGF22",10.3714503458503,-1.47806117588689,1.03827927657881,-1.42356802184976,0.154571558282923,NA,"Tidak Signfikan","Tidak Signifikan"
"KIF25-AS1",6.80677995556037,-0.243988574670054,0.867278613522792,-0.281326635830438,0.778459882496732,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-293M10.6",10.1359007084087,-0.787090575943208,0.741906928526813,-1.06090204266742,0.288734420885852,NA,"Tidak Signfikan","Tidak Signifikan"
"SIRPB1",7.3250510297606,-0.51938963030275,0.862358314806527,-0.602289815480329,0.546981238953095,NA,"Tidak Signfikan","Tidak Signifikan"
"S100A6",6.72692390826535,4.29760316579676,1.64932324948706,2.60567670232825,0.00916929638933413,NA,"Tidak Signfikan","Tidak Signifikan"
"SRMS",7.55854403869626,-0.612277805444766,1.17277401514438,-0.52207654461835,0.601617036758906,NA,"Tidak Signfikan","Tidak Signifikan"
"ZMIZ1-AS1",10.5794275591392,-0.481796580845288,0.715892378937636,-0.673001410575512,0.500946393526387,NA,"Tidak Signfikan","Tidak Signifikan"
"ALAS2",7.59035745848554,6.67608630231216,1.64066805204804,4.06912677672881,4.71896662854108e-05,NA,"Tidak Signfikan","Tidak Signifikan"
"PDZK1IP1",3.82481188680808,0.359906794137546,1.19244692795217,0.30182206494978,0.762787709433137,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-348F1.3",8.79981466875935,-0.190006680364095,0.799454005255487,-0.237670559050328,0.812136619894029,NA,"Tidak Signfikan","Tidak Signifikan"
"DAB2",10.392408859736,0.187475718875342,0.718361172054549,0.260976965582858,0.794110270664277,NA,"Tidak Signfikan","Tidak Signifikan"
"TXK",10.9162204656441,0.412795218194786,0.690954180927872,0.597427773923373,0.550221815152018,NA,"Tidak Signfikan","Tidak Signifikan"
"AC109135.1",2.96502747690789,-1.02002870461671,1.40315736652451,-0.726952463744836,0.467255076586796,NA,"Tidak Signfikan","Tidak Signifikan"
"DMBX1",6.78731788893086,-0.235760933481244,0.887656498193635,-0.265599287518329,0.790547834372914,NA,"Tidak Signfikan","Tidak Signifikan"
"APOC1",3.83064795439291,0.346087624577466,1.21596488124053,0.284619753347142,0.775935475943125,NA,"Tidak Signfikan","Tidak Signifikan"
"ESRP2",8.54639762961078,0.34002722245605,0.975473506560921,0.348576583750421,0.727407209844567,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC28A2",8.38168752564385,-1.43631385763114,1.18145840348539,-1.21571259165274,0.224094425826515,NA,"Tidak Signfikan","Tidak Signifikan"
"SH3RF3",7.6215022839329,-0.721831009899844,0.833236014822754,-0.866298380121498,0.386326554383406,NA,"Tidak Signfikan","Tidak Signifikan"
"AB019440.50",4.82289826541993,-1.60447205954774,1.07995950460377,-1.48567798395034,0.137364316725961,NA,"Tidak Signfikan","Tidak Signifikan"
"IL15RA",2.9905969559264,-0.684393039942704,1.35397034880042,-0.505471216965021,0.613227909653225,NA,"Tidak Signfikan","Tidak Signifikan"
"IRAK3",5.74383276111349,2.43886110099614,1.36212545129058,1.79048199905917,0.0733764585436958,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC6A19",5.48158262526406,-0.752486310173382,0.987509278926483,-0.762004293257282,0.446057441794947,NA,"Tidak Signfikan","Tidak Signifikan"
"HIST1H3J",10.3523199498001,0.121588875131927,0.865167087569114,0.140538026560348,0.888234909759662,NA,"Tidak Signfikan","Tidak Signifikan"
"CNGA4",2.95266795275268,4.22848608348253,1.91514383435139,2.20792089222615,0.0272497881837513,NA,"Tidak Signfikan","Tidak Signifikan"
"MUC6",8.39417014384461,0.173289962106229,0.99907607351823,0.173450217355313,0.862297555487348,NA,"Tidak Signfikan","Tidak Signifikan"
"NIPSNAP3B",7.39273994296647,-0.281250618405699,1.12183489777582,-0.250705891716611,0.802041505202739,NA,"Tidak Signfikan","Tidak Signifikan"
"COLGALT2",4.75863961703367,-0.0140324390543889,1.70796854449509,-0.00821586504014754,0.993444761877817,NA,"Tidak Signfikan","Tidak Signifikan"
"MRGPRF",6.12077438259904,-1.49703619099268,0.981014850051127,-1.52600767553586,0.127007952966924,NA,"Tidak Signfikan","Tidak Signifikan"
"IDO1",4.41529869438606,5.58605008593193,1.77516804723733,3.14677255182991,0.00165083323846169,NA,"Tidak Signfikan","Tidak Signifikan"
"DNAJC9-AS1",4.08935674584204,-0.0185583051586896,2.26135944571314,-0.00820670291663299,0.993452071948268,NA,"Tidak Signfikan","Tidak Signifikan"
"TEX40",4.43706661842115,2.30137729069217,1.82073130727902,1.26398512591704,0.20623536569518,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-513G19.1",11.027151783474,0.747866648238753,0.81231986927374,0.920655368072417,0.35723038507973,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-152H18.4",8.03977149011996,-0.503261317443967,1.10310431243594,-0.456222781264117,0.648229785068267,NA,"Tidak Signfikan","Tidak Signifikan"
"ACOT11",9.43066159610917,-0.414770421087669,0.744930471576301,-0.556790783722405,0.577670381481315,NA,"Tidak Signfikan","Tidak Signifikan"
"HIST1H2BO",6.41899371445755,1.86609335207416,1.23897697002229,1.506156609223,0.132026975299737,NA,"Tidak Signfikan","Tidak Signifikan"
"GOLGA6L20",10.0122207977544,0.388535294760031,0.899757049042461,0.431822451597926,0.66587046036981,NA,"Tidak Signfikan","Tidak Signifikan"
"OR10T2",2.31224589375671,-3.71252889519986,2.0235157716142,-1.83469234452188,0.0665512872353454,NA,"Tidak Signfikan","Tidak Signifikan"
"ALS2CR11",4.91679813621394,1.31296108675388,1.50014295088264,0.875223981808779,0.381452046906374,NA,"Tidak Signfikan","Tidak Signifikan"
"THBS1",6.57638376517433,0.991457458384913,1.17847048652816,0.841308687590302,0.400175024962907,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-624L4.1",2.4890420119277,-1.47697947689955,1.49767107897866,-0.986184147928377,0.324042756692712,NA,"Tidak Signfikan","Tidak Signifikan"
"OR2L13",2.29584782882561,0,2.47745727467693,0,1,NA,"Tidak Signfikan","Tidak Signifikan"
"POU3F1",10.99024840497,-1.01072778078591,0.963273226002876,-1.04926385733771,0.29405669566027,NA,"Tidak Signfikan","Tidak Signifikan"
"AC128709.3",6.12926298051125,-0.441754586912581,0.942819318263806,-0.468546388852181,0.639393905471644,NA,"Tidak Signfikan","Tidak Signifikan"
"CACNB4",9.41227849117317,-0.0184107997036183,0.75494893175751,-0.0243868146958738,0.980544065547736,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC01018",5.30016125968929,-1.23738001466572,1.02517075964321,-1.20699893459345,0.227432554275546,NA,"Tidak Signfikan","Tidak Signifikan"
"C14orf164",6.41176045721375,0.974749805603683,1.16504183928325,0.836665064495335,0.402780861609622,NA,"Tidak Signfikan","Tidak Signifikan"
"SPRY4",6.12830131651357,0.134442806899685,0.920244193658553,0.146094708150441,0.883846623880782,NA,"Tidak Signfikan","Tidak Signifikan"
"FOXA2",7.12482788433799,-1.93448267368434,0.959190242037034,-2.01678727420754,0.043717717540429,NA,"Tidak Signfikan","Tidak Signifikan"
"TRAPPC5",10.2445576811522,-0.670116503891811,0.719047455767231,-0.931950316376255,0.351362202419654,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-348F1.2",10.4228341886177,-0.230838623718302,0.711057264849533,-0.324641396874202,0.74545249257301,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC01114",3.9973440298149,-2.76210815632042,1.32264889081568,-2.08831548228723,0.0367693857743741,NA,"Tidak Signfikan","Tidak Signifikan"
"XXbac-B33L19.4",2.32233225137552,-1.89552410339831,1.59995474441546,-1.18473607457618,0.236121814487788,NA,"Tidak Signfikan","Tidak Signifikan"
"AC097713.4",4.30795199048446,-1.67884442016859,1.14754582546604,-1.46298682188729,0.143470984919849,NA,"Tidak Signfikan","Tidak Signifikan"
"CALML6",7.06208854691085,-0.596718417255733,1.18610937709147,-0.503088862444524,0.614901796850686,NA,"Tidak Signfikan","Tidak Signifikan"
"H1FX-AS1",6.95804276794133,-1.13543777015348,0.919633521697235,-1.234663312466,0.216955835277989,NA,"Tidak Signfikan","Tidak Signifikan"
"TMCC3",6.88538990048887,0.469487505140747,1.13586076372616,0.413331915437071,0.679363449809275,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-1024G6.7",8.52082992628297,6.2253708090882e-05,1.08494106773712,5.73798060946533e-05,0.99995421753864,NA,"Tidak Signfikan","Tidak Signifikan"
"P2RY1",6.31719852394737,-0.179875851424708,0.928558861827063,-0.193715077007373,0.846398985720993,NA,"Tidak Signfikan","Tidak Signifikan"
"PKHD1L1",2.79480369722639,4.2362250046316,1.94988169139716,2.17255489054631,0.0298138341240725,NA,"Tidak Signfikan","Tidak Signifikan"
"LIPC",8.76862160164312,0.27622326245211,0.761633862164944,0.362671982134494,0.71684993174794,NA,"Tidak Signfikan","Tidak Signifikan"
"ALOXE3",5.95867966298559,-1.44411177896905,1.02376201314687,-1.4105932437658,0.158364584915447,NA,"Tidak Signfikan","Tidak Signifikan"
"DPEP1",2.4926261738409,-1.01733059580337,1.46865292442987,-0.692696401498876,0.488500097849666,NA,"Tidak Signfikan","Tidak Signifikan"
"ENPEP",7.7796078518515,-0.718446005163274,0.81824882225713,-0.878028767803722,0.379928107170813,NA,"Tidak Signfikan","Tidak Signifikan"
"SNORD3D",4.92529465063348,-1.60676373282854,1.88539696470821,-0.852215084093553,0.394094726090706,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-1139I1.1",3.94451065037266,1.55928941368787,1.93471590478946,0.80595265166725,0.420270150591678,NA,"Tidak Signfikan","Tidak Signifikan"
"FGFBP2",7.63607189671914,-1.79598025468536,0.90833262263443,-1.9772275154849,0.0480159187163167,NA,"Tidak Signfikan","Tidak Signifikan"
"AC016757.3",4.62777554495601,-1.0101936917016,1.08314079209749,-0.932652245277712,0.350999548886459,NA,"Tidak Signfikan","Tidak Signifikan"
"AC083843.2",2.29653687579621,3.00438168523862,2.12073208001703,1.41667196603849,0.156578856987284,NA,"Tidak Signfikan","Tidak Signifikan"
"GSTM5",3.60149969532988,0.513022455460699,1.31212503391342,0.39098595194896,0.695807619737659,NA,"Tidak Signfikan","Tidak Signifikan"
"CNN1",7.98192892855367,-0.636002031354666,0.821371275324311,-0.77431735253165,0.438743144534099,NA,"Tidak Signfikan","Tidak Signifikan"
"DCAF4L1",7.97638839684573,-1.34153786432164,0.859016210885363,-1.56171425791715,0.118355318421365,NA,"Tidak Signfikan","Tidak Signifikan"
"ZNF35",10.0281358934339,1.30112122551383,0.848529468212055,1.53338366463034,0.125181351221016,NA,"Tidak Signfikan","Tidak Signifikan"
"STX1B",8.60069695526146,-0.656955665759448,0.783080714020282,-0.838937358559992,0.401504462305089,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-360G5.9",2.8163986411304,-0.195848437861698,1.362199694187,-0.143773661598556,0.885679201759589,NA,"Tidak Signfikan","Tidak Signifikan"
"CCDC147-AS1",10.9334994108783,-0.97631276822316,0.713581305547637,-1.36818714368349,0.171253504777973,NA,"Tidak Signfikan","Tidak Signifikan"
"HIST1H3B",4.42854007158976,2.9828538061484,1.77383450411076,1.68158517563831,0.092649307199782,NA,"Tidak Signfikan","Tidak Signifikan"
"RP4-736L20.3",2.13104991758083,0,2.50850814077167,0,1,NA,"Tidak Signfikan","Tidak Signifikan"
"MUC12",4.98206474477591,-1.33889476100027,1.06597516018021,-1.25602810554603,0.209105780257717,NA,"Tidak Signfikan","Tidak Signifikan"
"AL031320.1",8.28520845018812,-0.338172364515405,0.793099433536972,-0.42639340064494,0.669821209363005,NA,"Tidak Signfikan","Tidak Signifikan"
"ZFP69",9.20330022294436,0.12881688849667,0.915573909804734,0.140695237290174,0.888110707761042,NA,"Tidak Signfikan","Tidak Signifikan"
"RPRML",8.12753027663398,-1.51635220303253,0.834884867722334,-1.8162410910253,0.0693333973418743,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-358B23.1",2.45508661611246,3.74239187588231,2.02734537191395,1.84595675099465,0.0648984853991815,NA,"Tidak Signfikan","Tidak Signifikan"
"TINAGL1",5.30612660712569,-0.11669891988249,0.982139631218762,-0.118821108702919,0.905417084830816,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-178L8.9",6.22925526135177,-1.32835795287867,1.46060552528529,-0.909457023051598,0.363108933582861,NA,"Tidak Signfikan","Tidak Signifikan"
"FBLN7",8.48161484075784,-1.93717626568922,0.859961963938133,-2.25263017077879,0.0242824771482162,NA,"Tidak Signfikan","Tidak Signifikan"
"TMEM117",2.33616288611624,-1.35809838853486,1.57801710673711,-0.860636036666941,0.389438531776657,NA,"Tidak Signfikan","Tidak Signifikan"
"RP3-400B16.1",6.07431260179853,-0.755934773145618,1.31035788981575,-0.576891839260731,0.564012523761946,NA,"Tidak Signfikan","Tidak Signifikan"
"TMEM132D",10.1187404058095,-0.518286156696392,0.721661979167708,-0.718184096790205,0.472643782347583,NA,"Tidak Signfikan","Tidak Signifikan"
"C12orf61",8.70641327114608,0.437019363114131,0.931940253731501,0.46893495732618,0.639116128331046,NA,"Tidak Signfikan","Tidak Signifikan"
"TSPAN32",6.45500379975123,0.213387890835456,0.900276235776502,0.237024906751432,0.812637467953053,NA,"Tidak Signfikan","Tidak Signifikan"
"IL15",10.3968271087697,0.583976679410051,0.72352955189495,0.807122083514897,0.419596150211936,NA,"Tidak Signfikan","Tidak Signifikan"
"OPALIN",3.28781358565919,0.563231208960641,1.29918674329033,0.433525982211146,0.66463269455923,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-128M1.1",2.47505126197827,-0.996457971324688,1.55281552791052,-0.641710462971431,0.521061194431993,NA,"Tidak Signfikan","Tidak Signifikan"
"SLAMF7",8.94571325569102,0.0336745719102746,0.775987870810051,0.0433957451875141,0.965386069356547,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2267D19.2",5.464392290253,-0.490308475918605,0.982116162746604,-0.499236744610127,0.61761261147868,NA,"Tidak Signfikan","Tidak Signifikan"
"IL22RA1",2.48888189671899,-0.59760364574305,1.46106327795149,-0.409019687758446,0.682525213073584,NA,"Tidak Signfikan","Tidak Signifikan"
"EPPK1",2.13801183002047,2.42297246388971,2.26357487573911,1.0704185180084,0.284430967619667,NA,"Tidak Signfikan","Tidak Signifikan"
"TGFBR3",5.25121850393199,0.976758277410975,1.332180299358,0.73320276383136,0.463434769905053,NA,"Tidak Signfikan","Tidak Signifikan"
"SPATA41",5.28189552516536,-1.66431564904461,1.05505877553595,-1.57746249558388,0.114689145196453,NA,"Tidak Signfikan","Tidak Signifikan"
"AL132989.1",10.6619904375447,0.103364783540903,0.877514805444391,0.117792637684965,0.906231963211155,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-247L20.3",2.47273264719851,-0.601071366236945,1.47488257681105,-0.407538454713164,0.683612556557497,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-642C5.1",9.44165489077328,-0.806176259630604,0.748730462772491,-1.07672426823051,0.281603467184768,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-13K12.2",7.09810579075595,0.131171401050139,0.855036877092934,0.153410226581236,0.87807478070335,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-327P2.5",9.5426838577883,-0.892735084639908,0.961413546108432,-0.928565119821207,0.353114505280225,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-434D9.2",2.32950057520191,-0.868005895970165,1.51322950964241,-0.573611531125428,0.566230706908563,NA,"Tidak Signfikan","Tidak Signifikan"
"SERPIND1",2.12605280571026,2.41339209210908,2.27429656926869,1.06115979979037,0.288617285185192,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-148O21.2",7.46866767860878,-0.243387041070033,0.856948854956571,-0.284015830889192,0.776398248705103,NA,"Tidak Signfikan","Tidak Signifikan"
"TMCO4",8.92503016241541,0.161044586863531,0.759281698744703,0.212101236115372,0.832028055363136,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-544M22.13",3.61932523312578,1.56456500933537,1.95137018292969,0.801777655014905,0.422681586432072,NA,"Tidak Signfikan","Tidak Signifikan"
"MEFV",7.56543368819443,0.860337505939153,1.02301211150601,0.840984672872173,0.40035652098168,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-884G6.2",4.4833224463133,-0.922612851292613,1.1627212662242,-0.793494432495151,0.427489811773343,NA,"Tidak Signfikan","Tidak Signifikan"
"FXYD6",5.97320645825894,-0.834988971004858,0.980443405012238,-0.851644232330203,0.394411581687498,NA,"Tidak Signfikan","Tidak Signifikan"
"AC092159.2",9.01752317907929,-0.0197696390735661,0.95601039742166,-0.020679313872406,0.983501470630336,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC32A1",5.14157534614456,-0.0135472653987518,1.01112395593116,-0.0133982241438201,0.989310083643202,NA,"Tidak Signfikan","Tidak Signifikan"
"TMC7",7.97095545983637,0.1091944463682,0.816139074048476,0.133793920473062,0.893565534732187,NA,"Tidak Signfikan","Tidak Signifikan"
"APOF",3.93398927056033,-1.0212609735314,2.01891530000829,-0.505846368853222,0.612964504273113,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-273G15.2",10.1007220517783,-0.245806075575826,0.765790447610179,-0.320983470534164,0.748222917266365,NA,"Tidak Signfikan","Tidak Signifikan"
"ARHGEF37",7.38501494492405,-0.235835385496244,1.07232021598958,-0.219930000367107,0.825925671363632,NA,"Tidak Signfikan","Tidak Signifikan"
"PTX4",9.10812998141259,-0.505226790033679,0.754405617040167,-0.669701787237328,0.503047912145858,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC00494",6.31582352290918,-1.07962494021799,0.940121314563536,-1.14838896160887,0.250808028507339,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-157N3.1",5.1178082625287,-0.721006618589263,1.03597024671613,-0.695972322443379,0.486446163093637,NA,"Tidak Signfikan","Tidak Signifikan"
"CCR2",2.79105764441378,4.59135468104635,1.92057604026628,2.39061332891031,0.0168202571280034,NA,"Tidak Signfikan","Tidak Signifikan"
"LIPG",6.25926967811891,0.705056971946703,0.932628019861866,0.755989480190752,0.449655502986038,NA,"Tidak Signfikan","Tidak Signifikan"
"FOXN4",10.0899388033978,-1.1457245314222,0.73828960792072,-1.55186327848899,0.12069494106659,NA,"Tidak Signfikan","Tidak Signifikan"
"LRRK1",11.0678678548767,0.0271694890389884,0.690061516887887,0.0393725608138826,0.968593356239139,NA,"Tidak Signfikan","Tidak Signifikan"
"HLA-DPA1",8.06597406192316,2.56779584657673,1.02837722039841,2.49693964008842,0.0125270277646208,NA,"Tidak Signfikan","Tidak Signifikan"
"GPR97",4.63411762545291,-0.334757992961552,1.05679445892498,-0.316767362029968,0.7514201311323,NA,"Tidak Signfikan","Tidak Signifikan"
"SELP",7.47101632580039,-0.234867538744715,0.871245414245322,-0.269576786178161,0.787485861307088,NA,"Tidak Signfikan","Tidak Signifikan"
"SAMD3",4.9745761905321,-0.860009152528294,1.05986619120989,-0.811431820036221,0.41711773195204,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC22A14",3.78290034203376,2.29668602565393,1.87383762202053,1.2256590425255,0.22032700918043,NA,"Tidak Signfikan","Tidak Signifikan"
"AC068831.10",5.44890916885331,-0.297697302796795,0.986018086781173,-0.301918703914062,0.762714037065444,NA,"Tidak Signfikan","Tidak Signifikan"
"S100A8",5.74777867100722,6.28048576190462,1.70137025255833,3.69142798427369,0.000222998539328771,NA,"Tidak Signfikan","Tidak Signifikan"
"CA3",3.28085564888918,-1.46650368181042,2.32696333487392,-0.630222083791398,0.528549292533216,NA,"Tidak Signfikan","Tidak Signifikan"
"TLR8",1.97132676400881,2.42297352846615,2.26892825766844,1.0678934075051,0.285568596622476,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-147L13.2",5.74229764486659,0.795275040763687,1.21148775049935,0.65644497060403,0.511537863532511,NA,"Tidak Signfikan","Tidak Signifikan"
"REM2",7.59161144064638,-0.0233349904695469,0.841010286977648,-0.0277463793616678,0.977864432546025,NA,"Tidak Signfikan","Tidak Signifikan"
"KIF1A",2.17535590225701,-1.75046963686687,1.73413110548838,-1.00942173940988,0.312772416864478,NA,"Tidak Signfikan","Tidak Signifikan"
"RP13-941N14.1",9.62265677849092,-0.603813295641188,0.747347294296376,-0.807942037456194,0.419123950132543,NA,"Tidak Signfikan","Tidak Signifikan"
"CLDN7",6.83083236858809,-0.188037061157217,0.957784242271728,-0.196325072869459,0.844355737931766,NA,"Tidak Signfikan","Tidak Signifikan"
"RP1-225E12.2",10.9993660300185,1.12135003038059,0.804229867730838,1.3943153262195,0.163222404774904,NA,"Tidak Signfikan","Tidak Signifikan"
"TLR4",2.62057357432784,4.41945794456067,1.95435603986359,2.26133716396381,0.0237383865694159,NA,"Tidak Signfikan","Tidak Signifikan"
"GCK",6.60935674328906,-1.33493217170792,0.922267556623621,-1.44744565947332,0.147772145483502,NA,"Tidak Signfikan","Tidak Signifikan"
"PSORS1C1",2.47923484290413,-0.218467758308775,1.46242241638123,-0.14938758860752,0.881247804694968,NA,"Tidak Signfikan","Tidak Signifikan"
"AC003090.1",4.76432400018414,0.387433129740584,1.41478384403201,0.273846164822205,0.784202844752523,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC17A9",7.12886333221088,-1.45585413998867,0.893762400605948,-1.62890510833935,0.10333310853001,NA,"Tidak Signfikan","Tidak Signifikan"
"OVOL1",7.94625674463468,0.245629374427423,0.812446540539003,0.302332968596881,0.762398248235538,NA,"Tidak Signfikan","Tidak Signifikan"
"LRRN2",3.27671481275996,0.983427419380905,2.05965345165101,0.477472275053161,0.633025858827093,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-727F15.12",8.5505769289262,-0.190107073925808,0.963982782182958,-0.197210030551901,0.843663181511051,NA,"Tidak Signfikan","Tidak Signifikan"
"MTX3",1.98875261506245,-1.60574427248945,1.69496158096234,-0.947363226709698,0.343453722778092,NA,"Tidak Signfikan","Tidak Signifikan"
"SH3BGRL2",2.64086807009285,-0.403734952315728,2.82067628543405,-0.143134096741484,0.886184276872788,NA,"Tidak Signfikan","Tidak Signifikan"
"ENO1-AS1",6.54793848289302,-2.58678328516108,1.77620320086095,-1.45635549125642,0.145294372828356,NA,"Tidak Signfikan","Tidak Signifikan"
"ADAMTS19-AS1",7.081492542891,-0.377791175724441,0.904553817910362,-0.417654724621238,0.676199579312969,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-60I3.5",8.27315551630953,-0.916126284946368,0.8047982616195,-1.13833034766109,0.254982566406713,NA,"Tidak Signfikan","Tidak Signifikan"
"AC005841.1",7.063358962638,-0.501516231790751,1.1108586303996,-0.451467196694816,0.651652862185316,NA,"Tidak Signfikan","Tidak Signifikan"
"SULT1B1",7.41766414123995,-0.916526999247852,0.935224186145376,-0.980007802220571,0.32708226734594,NA,"Tidak Signfikan","Tidak Signifikan"
"LCA5",7.71784775940053,0.503147205507457,0.997507113086337,0.504404629206798,0.613977065683295,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-388M20.1",5.42794540707512,0.297713829302947,1.27581409829349,0.233352045334163,0.815488047555092,NA,"Tidak Signfikan","Tidak Signifikan"
"PPP1R1B",7.78883542780923,-0.955719951949435,0.871048369475884,-1.09720652198052,0.272551122774157,NA,"Tidak Signfikan","Tidak Signifikan"
"ADAMTS18",7.78830108545976,0.173309918822835,0.832781649230105,0.208109675547075,0.835143332559346,NA,"Tidak Signfikan","Tidak Signifikan"
"TNFRSF19",4.6043030207775,-0.617153152717156,1.62275814569389,-0.380311233904337,0.703714397474809,NA,"Tidak Signfikan","Tidak Signifikan"
"CYP26A1",6.80676724317559,-0.562076949768678,0.931063945988846,-0.603693175093058,0.546047652483933,NA,"Tidak Signfikan","Tidak Signifikan"
"CYP4F22",6.2733110893723,-0.277731772398462,0.957469262089693,-0.290068604178799,0.771763753928377,NA,"Tidak Signfikan","Tidak Signifikan"
"AF064858.6",2.15463613228514,-0.700519642782286,1.56236813830056,-0.448370410026581,0.653885893238183,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-382E9.1",10.4402424137035,-1.19390441741632,0.74009492607489,-1.6131774119142,0.10670596938333,NA,"Tidak Signfikan","Tidak Signifikan"
"IL26",4.14301378997779,-0.505233126932645,1.11096923231702,-0.454767883966452,0.649276237587412,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-47I22.3",10.1008999904819,0.092818617078921,0.728641952816869,0.127385771187195,0.898635077440282,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-378H22.2",4.14781897853709,-0.5112700470237,1.11820018688753,-0.457225864401617,0.64750870965009,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-406D1.2",3.12551820601933,-0.021274875765777,2.32242806377124,-0.00916061775934198,0.992690986747525,NA,"Tidak Signfikan","Tidak Signifikan"
"SDPR",2.7885590884785,4.74200158564434,1.9139327647823,2.47762182292946,0.0132261248958437,NA,"Tidak Signfikan","Tidak Signifikan"
"FRMPD3",8.44315997099838,0.402512576690141,0.840337360038753,0.478989267681231,0.63194626371043,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-872K7.7",5.10132234533036,1.192805808452,1.33553907524665,0.893126850842391,0.371789245270049,NA,"Tidak Signfikan","Tidak Signifikan"
"SALL4",3.81417847445502,1.47073241826046,1.2579573091108,1.16914334660535,0.242345882150482,NA,"Tidak Signfikan","Tidak Signifikan"
"ASB9",4.79768252789585,0.182114707589275,1.03530404263543,0.175904565315606,0.860368918676286,NA,"Tidak Signfikan","Tidak Signifikan"
"HIST1H2BF",5.92507723344635,-0.017352339854925,1.21606940216548,-0.0142692019255031,0.988615210433042,NA,"Tidak Signfikan","Tidak Signifikan"
"PF4",2.13744981793311,3.74759486629834,2.07363243842898,1.80726091897828,0.0707216064508531,NA,"Tidak Signfikan","Tidak Signifikan"
"CAPN9",5.24974167681809,0.306914022020244,1.28150038525375,0.239495848422606,0.810721115289496,NA,"Tidak Signfikan","Tidak Signifikan"
"CCL5",2.62878298364481,4.5945938186446,1.93883937505525,2.36976506551177,0.0177993913759046,NA,"Tidak Signfikan","Tidak Signifikan"
"RNF152",6.22974756140678,2.48214302469393,1.18935613146786,2.08696365959838,0.0368914196304045,NA,"Tidak Signfikan","Tidak Signifikan"
"DLGAP3",11.2523691451433,0.0259797995510734,0.679451766381066,0.0382364147634032,0.969499187331234,NA,"Tidak Signfikan","Tidak Signifikan"
