"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"ENSMUSG00000023923",2877.43756892422,-0.0221843941647207,0.0807185465006359,-0.274836392953953,0.783441936800747,0.857114622336729,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025781",8543.88780556618,-0.023674859886748,0.0862447902447602,-0.274507710199763,0.783694479234184,0.85725833132662,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028161",5470.63709873567,0.0256575893334308,0.0934883644179495,0.274446873610131,0.783741225349922,0.85725833132662,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000035834",242.960014284412,0.0472601394871744,0.17214604328164,0.274535148100118,0.783673396531589,0.85725833132662,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097783",2.6981819259685,-0.352715694044373,1.28644074204157,-0.274179511358306,0.78394667259131,0.857427351288891,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021609",3.64244174202792,0.297142765415533,1.0843364887073,0.274031878950946,0.784060123149412,0.857495736138595,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000087252",31.403298076756,0.106535598682445,0.388891217877476,0.273947041704629,0.784125319807201,0.857511342138965,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038039",2849.29519404909,0.0323413716933,0.118205650194047,0.27360258701854,0.784390045684362,0.857745135032685,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000107355",46.8301928129379,-0.086867616238316,0.317601508213723,-0.273511346740395,0.784460171317035,0.857766112386275,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026516",4638.93181451461,0.0241588805703411,0.0884430624205478,0.27315744060812,0.784732193743205,0.858007836249876,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000099825",7.90669540069248,-0.23168067551211,0.849236040157505,-0.272810696386768,0.784998736824326,0.858243538124018,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000065191",2.72738038282517,0.347648909615033,1.27478398910671,0.272712014416375,0.785074598492595,0.858270749864843,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000018537",1263.02834583605,0.0277063740684839,0.101691936806036,0.272453991326078,0.785272963137176,0.858431873875464,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000039717",4.80247463112645,-0.265353678335406,0.97484231269991,-0.272201642130701,0.785466979257347,0.85858822362602,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000104720",14.7048419370391,0.158399719509344,0.582613117930686,0.271878051891356,0.785715787832457,0.858804442422779,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000111840",4.51235457496953,0.279262508099129,1.02812873478573,0.271622121482023,0.785912588260377,0.858949562607937,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000111544",2.6166887814159,0.377456620675905,1.38989155386513,0.271572713443895,0.785950582676118,0.858949562607937,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000071723",59.2475420220386,0.0821534467362724,0.302855665779058,0.271262703720411,0.786188989490941,0.859154348718098,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028229",253.463096948099,-0.0420413345651048,0.15522015118434,-0.270849720505531,0.786506617163533,0.859334139238178,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037355",2916.94728465132,0.0272321712055605,0.100526140083924,0.270896417417657,0.786470700527819,0.859334139238178,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000043670",2.2702410200604,-0.368439326619607,1.3599044363651,-0.270930307135706,0.786444634749242,0.859334139238178,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120342",10.9958240632464,-0.171172069488113,0.63317805244182,-0.270337970224958,0.786900256419334,0.859708442615413,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022483",4.11995235268396,-0.281242160657884,1.04177224062432,-0.269965112997578,0.787187093184716,0.859966020569924,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025208",2503.5805506548,0.0258489782837451,0.0958098270217939,0.269794645155399,0.787318242664755,0.860053494874085,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034412",1283.15854380331,0.0317383260751015,0.117689949484878,0.269677455160939,0.787408406317275,0.8600961884898,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000075271",339.952400860777,-0.0387551538404342,0.143829257856892,-0.269452505129345,0.787581486384174,0.860153145388998,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032502",2.92525738760772,0.356677494608572,1.3239182802473,0.26941050662277,0.787613801853401,0.860153145388998,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000096965",9.9698409103587,-0.183639472785692,0.681521357573508,-0.269455198644872,0.787579413889194,0.860153145388998,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000112539",3.17349855832971,0.353555279246084,1.31318083616192,0.269235789550076,0.787748240657215,0.860244171229405,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000042272",1651.17633563526,0.028838305046788,0.107193374252625,0.269030667686831,0.787906082976535,0.860349311683834,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121192",66.5615226271132,-0.072320862059572,0.26887290716129,-0.268977870708961,0.787946711929944,0.860349311683834,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000016496",111.416948866788,-0.0630800087194718,0.23460673194428,-0.268875527128751,0.78802547021258,0.860379514164144,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120228",6.50357046943697,-0.219068402073349,0.816559004888075,-0.268282390815562,0.788481959643892,0.860822099233862,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000055717",3.45504030084222,-0.320431884705777,1.19514868847775,-0.268110476792564,0.788614281660058,0.860910741350626,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029669",2189.99226544487,-0.0300388410515064,0.11210645420581,-0.267949256484016,0.788738378279014,0.860990393093163,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000121210",5.76746626879053,-0.232015052656515,0.866433899275581,-0.267781596323159,0.788867437552288,0.861011427069492,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000078143",2.59046632478297,-0.37247658721983,1.39126593627353,-0.267724938495583,0.788911052193142,0.861011427069492,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038560",16.2507602247639,-0.141328196489713,0.527823979497317,-0.26775630130391,0.78888690932865,0.861011427069492,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021987",2873.83934615813,0.0254298756453567,0.0952057623514527,0.267104374958757,0.789388799205111,0.861476997926998,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085767",116.965809815745,0.0658681821099894,0.246939372519397,0.266738274411122,0.789670682506765,0.861728772005762,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020135",2.67017454235923,-0.396328537018732,1.48840499773167,-0.266277348989514,0.790025616446512,0.862060224854278,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000104156",5.23743758081435,0.242838852059677,0.912548753025345,0.266110551633106,0.790154068881184,0.862144518650944,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000049807",6468.44052959127,0.0219964556138136,0.0827120257624799,0.265940235546639,0.790285237010998,0.862175898716547,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000033712",2755.58261723978,0.0240261859047354,0.0903245316545811,0.265998455398765,0.790240398598259,0.862175898716547,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029047",241.266528189073,-0.0423443164548019,0.159298371401437,-0.265817635687516,0.790379660391472,0.862223046431591,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000098243",6.42271905201548,-0.229783497145225,0.865033252246439,-0.265635449907262,0.79051998105894,0.862320254021147,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000041479",10.526234481591,-0.184127209706164,0.693495421848347,-0.265506020523418,0.79061967253455,0.862373132482785,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00002076937",3.03437965271818,-0.31298311831965,1.17958490769668,-0.265333267895736,0.790752738571825,0.862462405238527,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000002812",10341.5791691289,0.0197143876205302,0.0743905023923522,0.2650121586295,0.791000095369152,0.862676313610064,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000059689",896.438520476115,0.0326078994271554,0.123258187078934,0.26454956218262,0.79135647953125,0.863000619421734,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097714",3.33527979976102,-0.298272819640939,1.12771483359999,-0.264493124284591,0.791399962257453,0.863000619421734,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000009079",12493.5399114619,0.0279324075322283,0.105856588981044,0.263870277713466,0.791879879108028,0.863468035514892,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097777",41.4110372824041,0.0896770437199829,0.340133167310746,0.263652746449316,0.792047510280045,0.863594895946085,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000090257",4.84464715716386,-0.254331872273111,0.965118630730618,-0.26352394842961,0.792146767501468,0.863647194456729,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000111793",8.47071270087509,-0.191033385907967,0.725210724593447,-0.26341776180304,0.792228601957288,0.863680492052886,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021945",3070.16778465595,-0.0307953919960219,0.117033854003447,-0.263132341135369,0.79244857739355,0.863864375641111,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034484",2659.09300440535,-0.0234272162228764,0.0890570798591341,-0.263058436902853,0.792505538526384,0.863870541704361,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000044700",812.418722888328,0.0288117695578978,0.109612155637697,0.262851956430179,0.792664687669978,0.863988089784249,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032262",12.0264882091232,-0.15931001815446,0.606394607771371,-0.262716746014544,0.792768908606805,0.864045755914388,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026941",121.90522958929,-0.0709069511302815,0.270140376787316,-0.262481869513743,0.792949961514181,0.864143111434343,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000079051",2.39611153067836,-0.379439109304371,1.44566014010329,-0.262467712001287,0.792960875090393,0.864143111434343,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000036291",1031.9404062384,-0.0321680343738502,0.122654085102474,-0.26226631055113,0.793116133455691,0.864256371675313,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000100111",2.32980351873643,-0.360923139152078,1.37899135257658,-0.261729805975731,0.793529759476911,0.864519883841215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000031028",2.27518078134986,-0.35587130782083,1.35991586754495,-0.261686267741902,0.793563328462396,0.864519883841215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000002395",2225.86242435458,-0.0320967855836777,0.122625684947984,-0.2617460248829,0.793517254422067,0.864519883841215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000063522",28.5065318712164,0.104997996612771,0.401231926274775,0.261689037529046,0.79356119288104,0.864519883841215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020884",9.38527724310696,0.185086368571375,0.707542633150654,0.261590411516539,0.793637237177572,0.864544465264667,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000019927",1329.55590297706,-0.027653233121435,0.105750773784585,-0.261494380908878,0.793711282206335,0.864569191990572,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000051499",38.8523067986046,-0.0900439218746353,0.345257977302632,-0.260801857724227,0.794245311757007,0.865094932360727,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000093577",80.5070506274367,0.0710542288714521,0.272837157890803,0.260427243197901,0.794534230718126,0.865318006086314,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000087055",21.2440976082984,0.126379894676988,0.485448401483135,0.260336411224909,0.794604288520405,0.865318006086314,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000041774",196.760136359854,-0.0487029605025675,0.187047801870457,-0.260377080166371,0.79457292076329,0.865318006086314,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097503",5.84959651757043,0.233319721175573,0.897821336432404,0.259873219434388,0.794961569519416,0.865595118182096,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027956",111.315064864437,0.0580028762930106,0.223166671201381,0.259908327622407,0.794934487462006,0.865595118182096,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000032235",1191.50357686786,0.0279960296388848,0.107973988577954,0.259284944527845,0.795415394832376,0.866033263381025,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029075",13.6763811360625,-0.151206924206549,0.583978154374032,-0.258925651711455,0.79569260572595,0.866192378207087,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000055323",7.13008944659695,-0.225055287284749,0.869290039252561,-0.258895509119439,0.795715863291794,0.866192378207087,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034057",4.75628528968267,-0.246754778910543,0.952978917861535,-0.258929945128541,0.795689293005354,0.866192378207087,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000023267",6.62455684319216,-0.229660751277523,0.887374690168872,-0.258809219850317,0.795782443783694,0.866208855674564,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034663",4380.85210550818,0.0236022356233122,0.0914626964125507,0.258053135858277,0.79636589903513,0.866787912602038,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026812",2306.51378166681,-0.023104631369034,0.089695657686076,-0.257589185085163,0.796723977170482,0.86689790411051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000046806",474.998476984094,-0.0352282240730623,0.136756393084962,-0.25759837093083,0.796716887100898,0.86689790411051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000042462",699.183402940678,-0.0382885930604778,0.148599778835311,-0.257662517135454,0.796667376497852,0.86689790411051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000045639",874.940980151448,0.0297035677484971,0.115311423217262,0.257594320837856,0.796720013151896,0.86689790411051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000035262",20.7676222087087,-0.119830849387803,0.465202335849921,-0.257588666593585,0.796724377367273,0.86689790411051,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000100768",2.36354264883104,-0.369149850264432,1.43482158749279,-0.257279269758887,0.796963194285841,0.866968840173215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029319",3325.36664876441,0.0213611159492985,0.0830187153216134,0.257304824177847,0.79694346864601,0.866968840173215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000020183",7.21845072728732,0.221821202496885,0.862451542279816,0.257198453040642,0.797025578145605,0.866968840173215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037669",2321.25661023974,0.0227256180437973,0.0883493552189147,0.257224492329198,0.797005477814812,0.866968840173215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024190",3982.17022029711,0.0301135051559014,0.117095404990345,0.257170681961298,0.797047015434218,0.866968840173215,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000022048",1005.57289506695,0.0312483800926366,0.1216903056927,0.256786108924297,0.797343894068894,0.867179724088105,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000102918",10510.7181819408,-0.0255016632695381,0.0992952028719341,-0.256826740184305,0.797312526591677,0.867179724088105,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028445",610.948724789382,0.032661687441106,0.127439353875198,0.256292004376385,0.79772537071173,0.867538577281154,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000095912",5.17718410369291,0.860135701314567,3.35752445822033,0.256181514689691,0.797810681608429,0.867562462443807,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000068284",5347.43682776239,0.0233605162195675,0.0912056661123763,0.256130098219825,0.797850381930298,0.867562462443807,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000052688",38.5827221653819,0.0930162436595948,0.363324357434196,0.256014334729654,0.797939768584461,0.867603630597,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000045975",3376.62128961334,-0.0255790391959212,0.100053700805929,-0.255653104181884,0.798218709388454,0.867850883236443,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000030967",1985.23506443798,0.0237789133291508,0.093053715874269,0.255539642944298,0.798306329026663,0.867890106414705,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021701",21039.039734963,0.021082460455959,0.0825570011275729,0.255368535290919,0.798438470505864,0.867955937797469,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034551",270.349473258771,0.0496826584163632,0.194583865541275,0.255327738906619,0.798469977223114,0.867955937797469,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120148",6.46974824451594,0.213286800160111,0.836356499500525,0.255019002408048,0.798708422557173,0.868159087148517,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000004105",4.24542375029694,0.273557363317137,1.07322354828076,0.254893180228257,0.798805603728411,0.868208672578039,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000108371",16.4775883666268,0.153374909663858,0.602310401335451,0.254644298560664,0.798997841431385,0.86836156031896,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000028964",2204.74918467429,0.025137828069746,0.0991088021124381,0.253638703464778,0.799774693105961,0.869037576311188,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000019122",12.7928655253211,-0.175973311846133,0.693444506134766,-0.253766970953454,0.799675591671055,0.869037576311188,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000017843",8731.26369998321,-0.0198822978726347,0.0783773893936897,-0.253673897873351,0.799747501043471,0.869037576311188,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000113170",9.85305017855787,0.171741426592032,0.677453534359667,0.25351026731946,0.799873928078124,0.86908932057685,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000015165",12684.3084575117,-0.0202040873239329,0.0797502222489821,-0.253342081741858,0.800003879958582,0.869174430942225,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000093424",11.938126341642,-0.155736122234804,0.61523292744924,-0.253133594264025,0.800164979577623,0.869293368999807,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000035456",429.710875806467,-0.0403880161367863,0.159619294326707,-0.253027156316834,0.800247228144754,0.869305231558407,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021451",1.74189181161152,0.420391278825348,1.66171859947699,0.252985841861348,0.800279153960498,0.869305231558407,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120848",3.70263974443309,0.271475816844375,1.07503413173555,0.252527625709985,0.800633263633155,0.869633782289709,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000072620",9184.96766424019,-0.0329885613155122,0.130774426419764,-0.252255446409869,0.800843623337123,0.869693965156432,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000048349",4.06450905407689,-0.266546751998555,1.05651643542226,-0.252288315696693,0.800818218825355,0.869693965156432,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120748",10.6594107458192,0.172333852782051,0.68312856619704,0.252271477595249,0.800831232885672,0.869693965156432,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000101061",2.75500950338302,0.323944123819412,1.28541325333143,0.252015546735527,0.80102904700495,0.869839229554324,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027624",2847.95496819766,0.0226192997022395,0.090005624089999,0.251309847922635,0.801574561898322,0.870231920428265,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000029596",27.4218639329224,0.12383373708355,0.492942305282033,0.25121344984318,0.801649086456992,0.870231920428265,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000115405",1.89653465017394,-0.434499356047135,1.72935719807795,-0.251249051688135,0.801621562754625,0.870231920428265,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034022",4298.2067577799,-0.0226293085675654,0.0899943098798094,-0.251452659593564,0.801464158694345,0.870231920428265,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000049929",903.756804494764,0.0356274511517688,0.14176714676158,0.251309643775832,0.801574719720621,0.870231920428265,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000027222",591.569655987452,0.0316980722217407,0.126254686035226,0.251064520590521,0.80176422597929,0.870241834152978,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000105139",115.718482126072,-0.0562203001919461,0.22404395774719,-0.250934239678916,0.801864951709434,0.870241834152978,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038208",322.309450952072,-0.0352091368287454,0.140227371123093,-0.251086050795593,0.801747580376512,0.870241834152978,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037169",12.1784023422847,-0.161182719482337,0.642176067363005,-0.250994591162839,0.80181829099331,0.870241834152978,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000048429",1969.28748345989,0.0240130152063224,0.0958560138762599,0.25051130581458,0.802191962609448,0.870540620418786,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000035126",174.935493272755,0.0497282514542622,0.198642079014433,0.250340973579163,0.802323672654271,0.870619894265189,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000021615",561.971374226503,-0.0315839354161346,0.126192840147954,-0.250283101474728,0.802368423756219,0.870619894265189,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000104925",4.31559219400759,0.27563325486931,1.10353788201606,0.249772354317147,0.802763400297233,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000051498",5.52727801871746,0.236561645153467,0.947551233657321,0.249655782981143,0.802853555575757,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000037007",790.847385457982,0.0310865074212138,0.124557270399316,0.249576016892102,0.802915247501744,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000106547",80.935588427236,0.0736551874260481,0.294635781835655,0.249987245157929,0.802597212431406,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000057691",2114.04105798172,0.0235731208269453,0.0944327220918675,0.24962873360796,0.802874475705714,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000106791",3.29246554659249,0.285729022609582,1.14424902350998,0.249708775571518,0.802812571232316,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000070808",1537.89202993601,0.023628780784044,0.094608645859625,0.249752869511557,0.802778469497262,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000030882",3698.79399276339,-0.0347572896375553,0.139149508877312,-0.249783775149368,0.802754567664023,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000087466",18.9973223827311,-0.124331428993915,0.497774881542111,-0.249774413302525,0.802761807919065,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000113427",17.7080593793763,-0.126696079122625,0.506858337003587,-0.249963490531928,0.802615582857528,0.870652172683821,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000112716",6.40909859241901,-0.219774600507761,0.881926232241754,-0.249198393780759,0.803207321821903,0.870912800878177,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000117823",6.77688001026006,-0.205045085416843,0.823379257658491,-0.249028723409849,0.803338563097,0.870999016447346,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000112028",5.04926967521231,-0.229942154045345,0.926782161209428,-0.248108092353953,0.804050774550623,0.871715082215143,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000079283",398.934597297174,0.041689846178711,0.168269793565643,0.247755971498518,0.804323222600222,0.871785929973771,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000060181",1184.5729321399,-0.035036851062992,0.141355781629746,-0.247862879459464,0.804240501709596,0.871785929973771,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000018548",2668.15020433302,0.023577245552257,0.0950910762550854,0.247943829019351,0.804177867797773,0.871785929973771,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000006958",149.643798862471,0.0538578955973132,0.217373571065352,0.247766530831484,0.804315052134274,0.871785929973771,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085811",4.08284902100068,-0.271032931179444,1.09490860450996,-0.247539319777972,0.804490865321714,0.87191150812867,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026848",3835.02376720059,-0.0222132763721099,0.0901906365410259,-0.246292489154409,0.805455823694993,0.872747286357264,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000105676",3.37057737946786,-0.282130131020345,1.14541852312632,-0.24631182866704,0.805440854018913,0.872747286357264,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000097119",841.279687535421,-0.0312234276867776,0.126782763282677,-0.246275020975535,0.805469344933595,0.872747286357264,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025020",1.55165622511726,-0.460943638826756,1.87152070200398,-0.246293636150104,0.805454935865356,0.872747286357264,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000096923",3.99225992837407,0.255148094324382,1.03642883710447,0.246180041687381,0.805542864640896,0.872770784043717,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000099338",3.02764502613888,0.322356323905375,1.31030937986841,0.246015428766715,0.805670289057921,0.872796521080697,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000025277",991.34216102219,0.0269790790141247,0.109650556217464,0.246045984122675,0.80564663622055,0.872796521080697,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000075416",4.81284941055887,0.242069082284332,0.985812552002291,0.245552850582663,0.806028391575223,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000085633",2.60307454522142,-0.316450844738758,1.28709233290298,-0.245864913222673,0.805786805421628,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000062064",3.45065763669355,0.304340644028357,1.23886041296916,0.245661771772131,0.80594406713357,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000038618",130.75763710751,0.0521177792793845,0.212063412136312,0.245765069770187,0.805864098130306,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000112527",2.32526906890047,-0.355577825488915,1.44850575887051,-0.245479055441368,0.806085523467751,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000034121",142.491611223459,-0.0479206220251929,0.195193850713276,-0.245502723831113,0.806067199385756,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000040327",78.6722884262024,0.0651451448350473,0.265387926741062,0.245471395910972,0.806091453503728,0.872859671646031,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000120584",2.40556805246576,0.349533044968656,1.42576406315908,0.245154899047037,0.8063364962589,0.873056474761531,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000026616",5.00091026067233,0.267205996543696,1.09077571079049,0.244968781299731,0.806480603898376,0.873056474761531,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000066682",3.67641728780016,-0.26330076767472,1.07479559667597,-0.244977527344764,0.806473831845135,0.873056474761531,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000024383",1687.48860483248,0.0323665176195129,0.132091204771234,0.245031587648609,0.806431973332186,0.873056474761531,"Tidak Signfikan","Tidak Signifikan"
"ENSMUSG00000050188",668.150553527314,0.0336836824591402,0.137778982453719,0.244476202823278,0.806862030287056,0.873300949153015,"Tidak Signfikan","Tidak Signifikan"
